ExportedAt,LinkInstanceId,LinkInstanceName,LinkDocumentTitle,RoomId,RoomUniqueId,RoomNumber,RoomName,Level,Phase,Department,ResolvedDepartment,ResolvedAreaBuilding,ResolvedBuilding,ResolvedSite,Area,Perimeter,LocationX,LocationY,LocationZ,Actual Lighting Load,Actual Lighting Load per area,Actual Power Load,Actual Power Load per area,Area per Person,Base Lighting Load on,Base Offset,Base Power Load on,Calculated Cooling Load per area,Calculated Heating Load per area,Calculated Supply Airflow per area,Category,Ceiling Finish,CLASSIFICATION,Comments,Computation Height,Design Option,dRofus_room_designvsprog,dRofus_room_FFE_last synched,dRofus_room_finish_ceiling_1,dRofus_room_finish_ceiling_2,dRofus_room_finish_floor_1,dRofus_room_finish_floor_2,dRofus_room_finish_skirting_1,dRofus_room_finish_wall_1,dRofus_room_func_grp,dRofus_room_func_grp_2,dRofus_room_func_no,dRofus_room_id,dRofus_room_last_sync,dRofus_room_name_on_dwg,dRofus_room_program_area,dRofus_room_RLS Doc Status,dRofus_room_rls_reference,drofus_room_rls_reference (digital prototype),dRofus_room_type,Export to IFC,Floor Finish,Groups: Nominated Typical Room: Name,Heat Load Values,IfcGUID,Latent Heat Gain per person,Lighting Load Units,Limit Offset,Name,Number,Number of People,NWB_AssetType,NWB_AssetTypeCode,NWB_Category,NWB_Department,NWB_DimArea,NWB_Discipline,NWB_RoomID,NWB_RoomName,NWB_SubDepartment,NWB_System,NWB_UniclassCode,NWB_UniclassDescription,Occupancy,Occupancy Unit,Phase Id,Plenum Lighting Contribution,Power Load Units,QAQC_Room_Filter_1,RLS alignment,RLS inground services,Room Type Filtering,Sensible Heat Gain per person,SOLAR ACCESS NUMBER,Specified Lighting Load,Specified Lighting Load per area,Specified Power Load,Specified Power Load per area,Total Heat Gain per person,Unbounded Height,Upper Limit,Volume,Workset
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12565282,a52b0129-e7cf-4a38-96d8-3df693b38fac-00bfb99e,IP2.10.246,Bay - Linen,LEVEL 10,New Construction,Inpatient Obstetric 2,IP2,,,,1.4 m²,4832,363.512454,253.087444,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,-31,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP2.02.025,112678,21/07/2026,BLIN,2,,Refer to AusHFG BLIN,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,2bAm4fvyzAE9ROFVQJ33Oo,59 W,Power Density,2438,Bay - Linen,IP2.10.246,0,Rooms,AROO,Rooms,IP2,1.5939000000000478,Architecture,WBH-W-10.246,Bay - Linen,02,YES,SL_90_10,Room Spaces,1-2 intermittently,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2438,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12565284,a52b0129-e7cf-4a38-96d8-3df693b38fac-00bfb9a4,IP2.10.236,Store - General,LEVEL 10,New Construction,Inpatient Obstetric 2,IP2,,,,7.4 m²,11152,309.07878,276.619149,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,-21.777778,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP2.02.015,112668,21/07/2026,STGN,9,,Refer to AusHFG STGN,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,2bAm4fvyzAE9ROFVQJ33O8,59 W,Power Density,2700,Store - General,IP2.10.236,0,Rooms,AROO,Rooms,IP2,9.105750000000905,Architecture,WBH-W-10.236,Store - General,02,YES,SL_90_10,Room Spaces,"1-2 staff, intermittently",0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12565290,a52b0129-e7cf-4a38-96d8-3df693b38fac-00bfba69,IP2.10.242,"Bay - Handwashing, Type B",LEVEL 10,New Construction,Inpatient Obstetric 2,IP2,,,,0.8 m²,3647,238.753693,278.385723,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, flush set, suspended, paint, washable",,,0,-1,-23,11.06.2026,CLFS-006,,FLVY-003,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP2.02.021,112674,21/07/2026,BHWS-B,1,,Refer to AusHFG BHWS-B,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, non slip",,By Space Type,2bAm4fvyzAE9ROFVQJ33N5,59 W,Power Density,2700,"Bay - Handwashing, Type B",IP2.10.242,0,Rooms,AROO,Rooms,IP2,1.6614999993900794,Architecture,WBH-W-10.242,"Bay - Handwashing, Type B",02,YES,SL_90_10,Room Spaces,1,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12565292,a52b0129-e7cf-4a38-96d8-3df693b38fac-00bfba6c,IP2.10.247,Bay - Linen,LEVEL 10,New Construction,Inpatient Obstetric 2,IP2,,,,2.1 m²,6201,146.721549,250.564056,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,4,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP2.02.026,112679,21/07/2026,BLIN,2,,Refer to AusHFG BLIN,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,2bAm4fvyzAE9ROFVQJ33N0,59 W,Power Density,2700,Bay - Linen,IP2.10.247,0,Rooms,AROO,Rooms,IP2,1.6615000006097305,Architecture,WBH-W-10.247,Bay - Linen,02,YES,SL_90_10,Room Spaces,1-2 intermittently,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12565698,b06a5c26-246f-4c12-84de-db2860cec594-00bfbcc2,IP1.10.064,"Staff Station, 14m2",LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,14.3 m²,16511,190.165141,421.525791,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,41.3,11.06.2026,CLTI-002,,FLVY-500,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.001,107944,21/07/2026,SSTN-14,10,,NWB-ARC-WBH-AR-RLS-IP1.02.001,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant, feature",,By Space Type,2mQbmc96zC4eJUsoXWSNbM,59 W,Power Density,2700,"Staff Station, 14m2",IP1.10.064,0,Rooms,AROO,Rooms,IP1,10.98678000000024,Architecture,WBH-W-10.064,"Staff Station, 14m2",02,YES,SL_90_10,Room Spaces,2 workstations,0,New Construction,20.00%,Power Density,,Yes,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12565701,b06a5c26-246f-4c12-84de-db2860cec594-00bfbcc5,IP1.10.072,"Dirty Utility, 14m2",LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,13.1 m²,14784,245.060181,422.12741,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, water resistant, drop-in tiles, prefinished, 600 x 1200",,,0,-1,-6.642857,11.06.2026,CLTI-014,,FLVY-009,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.014,107957,21/07/2026,DTUR-14,14,,NWB-ARC-WBH-AR-RLS-IP1.02.014,,DR,By Type,"FLOOR FINISH: vinyl, seamless, coved, wet area, non-slip",Typical Room,By Space Type,2mQbmc96zC4eJUsoXWSNbH,59 W,Power Density,2700,"Dirty Utility, 14m2",IP1.10.072,0,Rooms,AROO,Rooms,IP1,13.383547499999201,Architecture,WBH-W-10.072,"Dirty Utility, 14m2",02,YES,SL_90_10,Room Spaces,1 - 2 intermittently,0,New Construction,20.00%,Power Density,,Yes,0,DR,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12565709,b06a5c26-246f-4c12-84de-db2860cec594-00bfbccd,IP1.10.070,Bay - Pathology,LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,3.0 m²,8683,390.80734,420.152718,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,0,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.008,107951,21/07/2026,BPATH,3,,NWB-ARC-GEN-AR-RLS-PS-BPATH,,PS,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",Refer to Typical Room,By Space Type,2mQbmc96zC4eJUsoXWSNbP,59 W,Power Density,2700,Bay - Pathology,IP1.10.070,0,Rooms,AROO,Rooms,IP1,3.0013815000002504,Architecture,WBH-W-10.070,Bay - Pathology,02,YES,SL_90_10,Room Spaces,"1-2 staff, intermittently",0,New Construction,20.00%,Power Density,,0,0,PS-BPATH,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12566233,b2e0731e-42b5-41dc-bd39-af5464b73011-00bfbd7c,IP1.10.101,"Toilet, Staff, 3m2",LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,3.4 m²,7446,199.635288,417.896225,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, water resistant, drop-in tiles, prefinished, 600 x 1200",,,0,-1,15,11.06.2026,CLTI-014,,FLVY-009,,FLSK-010,WLFI-001,Staff Areas,,WBH.IP1.03.009,107982,21/07/2026,WCST,3,,Refer to AusHFG WCST,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, wet area, non-slip",,By Space Type,2ou7CUGhL1tBqvhrHa28rj,59 W,Power Density,2700,"Toilet, Staff, 3m2",IP1.10.101,0,Rooms,AROO,Rooms,IP1,3.148000000000118,Architecture,WBH-W-10.101,"Toilet, Staff, 3m2",03,YES,SL_90_10,Room Spaces,1,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12566236,b2e0731e-42b5-41dc-bd39-af5464b73011-00bfbe2a,IP1.10.038,"Lounge, Family",LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,19.6 m²,20158,326.855609,390.118951,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,-2.2,11.06.2026,CLTI-002,,FLVY-500,,FLSK-010,WLFI-001,Patient Areas,,WBH.IP1.01.060,107939,21/07/2026,LNGE-20,20,,NWB-ARC-WBH-AR-RLS-IP1.01.060,,DR,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant, feature",Typical Room,By Space Type,2ou7CUGhL1tBqvhrHa28ux,59 W,Power Density,2700,"Lounge, Family",IP1.10.038,0,Rooms,AROO,Rooms,IP1,20.832987999999776,Architecture,WBH-W-10.038,"Lounge, Family",01,YES,SL_90_10,Room Spaces,Up to 10 patients/visitors; 1-2 staff intermittently,0,New Construction,20.00%,Power Density,,Yes,0,DR,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12566257,b2e0731e-42b5-41dc-bd39-af5464b73011-00bfbef1,IP1.10.062,"Bay - Beverage, Patient/Visitor",LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,2.0 m²,6507,322.809445,398.371132,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,0.5,11.06.2026,CLTI-002,,FLVY-007,,FLSK-010,WLFI-001,Patient Areas,,WBH.IP1.01.089,112561,21/07/2026,BBEV-2,2,,NWB-ARC-WBH-AR-RLS-IP1.01.089,,PS,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",Refer to Typical Room,By Space Type,2ou7CUGhL1tBqvhrHa28xW,59 W,Power Density,2700,"Bay - Beverage, Patient/Visitor",IP1.10.062,0,Rooms,AROO,Rooms,IP1,2.1252000000000004,Architecture,WBH-W-10.062,"Bay - Beverage, Patient/Visitor",01,YES,SL_90_10,Room Spaces,1-2 intermittently,0,New Construction,20.00%,Power Density,,Yes,0,PS-BBEV-2,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12566260,b2e0731e-42b5-41dc-bd39-af5464b73011-00bfbef4,IP1.10.063,Bay - Vending Machine,LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,3.3 m²,7989,334.253903,398.612051,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: acoustic, drop-in tiles, 600 x 1200",,,0,-1,9.666667,11.06.2026,CLTI-002,,FLVY-007,,FLSK-010,WLFI-001,Patient Areas,,WBH.IP1.01.090,112562,21/07/2026,BVM,3,,NWB-ARC-WBH-AR-RLS-IP1.01.090,,PS,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",Refer to Typical Room,By Space Type,2ou7CUGhL1tBqvhrHa28xb,59 W,Power Density,2700,Bay - Vending Machine,IP1.10.063,0,Rooms,AROO,Rooms,IP1,3.0209337500092737,Architecture,WBH-W-10.063,Bay - Vending Machine,01,YES,SL_90_10,Room Spaces,1 - 2 intermittently,0,New Construction,20.00%,Power Density,,Yes,0,PS-BVM,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12566334,b2e0731e-42b5-41dc-bd39-af5464b73011-00bfbf3e,IP1.10.102,"Toilet, Staff, 3m2",LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,3.6 m²,7682,199.398693,424.558046,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, water resistant, drop-in tiles, prefinished, 600 x 1200",,,0,-1,21.666667,11.06.2026,CLTI-014,,FLVY-009,,FLSK-010,WLFI-001,Staff Areas,,WBH.IP1.03.010,107983,21/07/2026,WCST,3,,Refer to AusHFG WCST,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, wet area, non-slip",,By Space Type,2ou7CUGhL1tBqvhrHa28yl,59 W,Power Density,2700,"Toilet, Staff, 3m2",IP1.10.102,0,Rooms,AROO,Rooms,IP1,2.775000000000016,Architecture,WBH-W-10.102,"Toilet, Staff, 3m2",03,YES,SL_90_10,Room Spaces,1,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12592025,70b35433-0b07-4552-8f36-b6a1adcfa991-00bfcbd3,IPG.09.305,"Ensuite, Bariatric",LEVEL 09,New Construction,Inpatient Gynaecology,IPG,,,,8.3 m²,12670,135.711942,288.552996,236.220472,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, water resistant, drop-in tiles, prefinished, 600 x 1200",,,0,-1,18.142857,11.06.2026,CLTI-014,,FLVY-009,,FLSK-010,WLFI-001,Patient Areas,,WBH.IPG.01.062,107830,21/07/2026,ENS-BA,7,,Refer to AusHFG ENS-BA,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, wet area, non-slip",,By Space Type,1mirGp2mT5Keysjg6jS692,59 W,Power Density,2700,"Ensuite, Bariatric",IPG.09.305,0,Rooms,AROO,Rooms,IPG,8.23139175000101,Architecture,WBH-W-09.305,"Ensuite, Bariatric",01,YES,SL_90_10,Room Spaces,1 patient; 1-2 staff assisting,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 09,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12592051,d6d7d6b5-baae-44c7-bd42-aa758d2344d7-00bfc28f,IP1.10.068,Bay - Resuscitation Trolley,LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,1.8 m²,5525,295.404507,425.030734,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,22.666667,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.006,107949,21/07/2026,BRES,1.5,,Refer to AusHFG BRES,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,3MrzQrkgv4nxr2gdMDd8PO,59 W,Power Density,2700,Bay - Resuscitation Trolley,IP1.10.068,0,Rooms,AROO,Rooms,IP1,1.433425000000081,Architecture,WBH-W-10.068,Bay - Resuscitation Trolley,02,YES,SL_90_10,Room Spaces,,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12592053,d6d7d6b5-baae-44c7-bd42-aa758d2344d7-00bfc292,IP1.10.081,Bay - Linen,LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,2.1 m²,6191,174.317269,426.279698,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,4,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.024,107967,21/07/2026,BLIN,2,,Refer to AusHFG BLIN,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,3MrzQrkgv4nxr2gdMDd8P5,59 W,Power Density,2700,Bay - Linen,IP1.10.081,0,Rooms,AROO,Rooms,IP1,1.5938999999999528,Architecture,WBH-W-10.081,Bay - Linen,02,YES,SL_90_10,Room Spaces,1-2 intermittently,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12592055,d6d7d6b5-baae-44c7-bd42-aa758d2344d7-00bfc2a8,IP1.10.079,"Bay - Handwashing, Type B",LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,0.7 m²,3379,238.674952,417.31053,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, flush set, suspended, paint, washable",,,0,-1,-32,11.06.2026,CLFS-006,,FLVY-003,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.022,107965,21/07/2026,BHWS-B,1,,Refer to AusHFG BHWS-B,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, non slip",,By Space Type,3MrzQrkgv4nxr2gdMDd8P$,59 W,Power Density,2700,"Bay - Handwashing, Type B",IP1.10.079,0,Rooms,AROO,Rooms,IP1,1.6149779999999592,Architecture,WBH-W-10.079,"Bay - Handwashing, Type B",02,YES,SL_90_10,Room Spaces,1,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12592057,d6d7d6b5-baae-44c7-bd42-aa758d2344d7-00bfc2ab,IP1.10.082,Bay - Linen,LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,2.1 m²,5970,250.283276,414.419619,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,4,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.025,107968,21/07/2026,BLIN,2,,Refer to AusHFG BLIN,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,3MrzQrkgv4nxr2gdMDd8Py,59 W,Power Density,2700,Bay - Linen,IP1.10.082,0,Rooms,AROO,Rooms,IP1,1.6149780000047693,Architecture,WBH-W-10.082,Bay - Linen,02,YES,SL_90_10,Room Spaces,1-2 intermittently,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12592059,d6d7d6b5-baae-44c7-bd42-aa758d2344d7-00bfc2e5,IP1.10.075,Bay - Mobile Equipment,LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,1.7 m²,5723,308.374038,404.760408,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,-58.5,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.018,107961,21/07/2026,BMEQ,4,,Refer to AusHFG BMEQ,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,3MrzQrkgv4nxr2gdMDd8Oo,59 W,Power Density,2700,Bay - Mobile Equipment,IP1.10.075,0,Rooms,AROO,Rooms,IP1,3.8309500000005436,Architecture,WBH-W-10.075,Bay - Mobile Equipment,02,YES,SL_90_10,Room Spaces,,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
2026-08-01 19:58:17,11608888,NWB-ARC-WBH-AR-MOD-0036.rvt : 26 : location Internal,NWB-ARC-WBH-AR-MOD-0036,12592061,d6d7d6b5-baae-44c7-bd42-aa758d2344d7-00bfc2e8,IP1.10.074,Bay - Mobile Equipment,LEVEL 10,New Construction,Inpatient Obstetric 1,IP1,,,,1.5 m²,4884,185.785879,426.861371,250.984252,0 W,0.00 W/m²,0 W,0.00 W/m²,28.6 m²,By Space Type,0,By Space Type,0.0,0.0,0.0,-2000160,"CEILING: plasterboard, drop-in tiles, prefinished, 600 x 1200",,,0,-1,-63.25,11.06.2026,CLTI-008,,FLVY-007,,FLSK-010,WLFI-001,Clinical Support Areas,,WBH.IP1.02.017,107960,21/07/2026,BMEQ,4,,Refer to AusHFG BMEQ,,SC,By Type,"FLOOR FINISH: vinyl, seamless, coved, standard slip resistant",,By Space Type,3MrzQrkgv4nxr2gdMDd8O$,59 W,Power Density,2700,Bay - Mobile Equipment,IP1.10.074,0,Rooms,AROO,Rooms,IP1,3.919200000000098,Architecture,WBH-W-10.074,Bay - Mobile Equipment,02,YES,SL_90_10,Room Spaces,,0,New Construction,20.00%,Power Density,,0,0,SC,73 W,0.0,0 W,10.76 W/m²,0 W,13.99 W/m²,132 W,2700,LEVEL 10,0.0,AR Rooms
